Index,Trace_Name,station_code,event_time,Subset,True_Time_s,Coarse_Pred_s,Final_Pred_s,Coarse_Error_s,Final_Error_s,Coarse_Abs_Error_s,Final_Abs_Error_s,station_lon,station_lat,event_lon,event_lat,Mw,depth_km,epicentral_distance_km,basin
743,acSIT0092408091957,SIT009,2024-08-09 19:57:00,training,33.37699951,33.30068359,32.47168701,-0.076315918,-0.9053125,0.076315918,0.9053125,139.4826,35.9033,139.163,35.407,5.3,13,62.28,Kanto Basin
744,acSIT0092510050021,SIT009,2025-10-05 00:21:00,holdout_evaluation,39.43199951,32.41713135,41.46026855,-7.014868164,2.028269043,7.014868164,2.028269043,139.4826,35.9033,141.588,37.415,6.0,45,252.03,Kanto Basin
745,acSIT0102005042207,SIT010,2020-05-04 22:07:00,training,43.43299805,45.77561523,43.82665283,2.342617188,0.393654785,2.342617188,0.393654785,139.6478,35.9071,140.613,35.727,5.6,48,89.3,Kanto Basin
746,acSIT0102006250447,SIT010,2020-06-25 04:47:00,training,68.13799805,62.09429688,68.49179199,-6.043701172,0.353793945,6.043701172,0.353793945,139.6478,35.9071,141.115,35.55,6.1,36,138.26,Kanto Basin
747,acSIT0102305261903,SIT010,2023-05-26 19:03:00,holdout_evaluation,56.00100098,62.43066895,56.02988647,6.429667969,0.028885498,6.429667969,0.028885498,139.6478,35.9071,140.675,35.637,6.2,50,97.42,Kanto Basin
748,acSIT0102403150014,SIT010,2024-03-15 00:14:00,holdout_evaluation,47.89600098,53.1653125,47.72194092,5.269311523,-0.174060059,5.269311523,0.174060059,139.6478,35.9071,141.166,37.069,5.8,50,187.38,Kanto Basin
749,acSIT0102510050021,SIT010,2025-10-05 00:21:00,training,53.66299805,59.18182129,53.8101416,5.518823242,0.147143555,5.518823242,0.147143555,139.6478,35.9071,141.588,37.415,6.0,45,240.95,Kanto Basin
750,acSIT0112001030324,SIT011,2020-01-03 03:24:00,training,24.68699951,25.43871582,24.80213257,0.751716309,0.115133057,0.751716309,0.115133057,139.7214,35.8098,141.118,35.807,5.8,34,125.94,Kanto Basin
751,acSIT0112006250447,SIT011,2020-06-25 04:47:00,training,60.115,54.56991211,56.79188965,-5.545087891,-3.323110352,5.545087891,3.323110352,139.7214,35.8098,141.115,35.55,6.1,36,129.14,Kanto Basin
752,acSIT0131908041923,SIT013,2019-08-04 19:23:00,training,50.05799805,48.69130859,48.54050293,-1.366689453,-1.517495117,1.366689453,1.517495117,139.4659,35.7966,141.63,37.71,6.4,45,287.1,Kanto Basin
753,acSIT0132011221906,SIT013,2020-11-22 19:06:00,training,37.29300049,37.69113281,37.24484619,0.398132324,-0.048154297,0.398132324,0.048154297,139.4659,35.7966,141.103,36.587,5.7,45,171.19,Kanto Basin
754,acTKY0042006250447,TKY004,2020-06-25 04:47:00,holdout_evaluation,49.98100098,46.07530762,48.40496582,-3.905693359,-1.576035156,3.905693359,1.576035156,139.4034,35.6301,141.115,35.55,6.1,36,155.02,Kanto Basin
755,acTKY0042011221906,TKY004,2020-11-22 19:06:00,training,41.97100098,36.32599121,35.02578979,-5.645009766,-6.945211182,5.645009766,6.945211182,139.4034,35.6301,141.103,36.587,5.7,45,186.1,Kanto Basin
756,acTKY0042104180929,TKY004,2021-04-18 09:29:00,training,21.29399902,19.4506543,19.45115479,-1.843344727,-1.842844238,1.843344727,1.842844238,139.4034,35.6301,141.867,38.314,5.8,48,370.05,Kanto Basin
757,acTKY0042510050021,TKY004,2025-10-05 00:21:00,holdout_evaluation,25.97300049,34.84645508,32.55147339,8.87345459,6.5784729,8.87345459,6.5784729,139.4034,35.6301,141.588,37.415,6.0,45,278.37,Kanto Basin
758,acTKY0052006250447,TKY005,2020-06-25 04:47:00,training,54.88100098,51.91052734,56.27236084,-2.970473633,1.391359863,2.970473633,1.391359863,139.4137,35.5798,141.115,35.55,6.1,36,153.92,Kanto Basin
759,acTKY0052011221906,TKY005,2020-11-22 19:06:00,holdout_evaluation,41.40100098,30.22934082,36.41962402,-11.17166016,-4.981376953,11.17166016,4.981376953,139.4137,35.5798,141.103,36.587,5.7,45,188.64,Kanto Basin
760,acTKY0052104180929,TKY005,2021-04-18 09:29:00,training,32.08800049,29.48097412,31.10155029,-2.607026367,-0.986450195,2.607026367,0.986450195,139.4137,35.5798,141.867,38.314,5.8,48,374.08,Kanto Basin
761,acTKY0061908041923,TKY006,2019-08-04 19:23:00,training,59.81,58.06121582,59.89811035,-1.74878418,0.088110352,1.74878418,0.088110352,139.5028,35.6989,141.63,37.71,6.4,45,293.19,Kanto Basin
762,acTKY0062006250447,TKY006,2020-06-25 04:47:00,holdout_evaluation,60.00299805,37.35182129,36.06653564,-22.65117676,-23.9364624,22.65117676,23.9364624,139.5028,35.6989,141.115,35.55,6.1,36,146.65,Kanto Basin
763,acTKY0062011221906,TKY006,2020-11-22 19:06:00,training,35.50199951,32.03806885,31.05918335,-3.463930664,-4.442816162,3.463930664,4.442816162,139.5028,35.6989,141.103,36.587,5.7,45,174.35,Kanto Basin
764,acTKY0062105140858,TKY006,2021-05-14 08:58:00,training,35.13399902,35.16135742,37.64944824,0.027358398,2.515449219,0.027358398,2.515449219,139.5028,35.6989,141.765,37.695,6.3,46,299.88,Kanto Basin
765,acTKY0062403020149,TKY006,2024-03-02 01:49:00,training,33.705,30.84694824,31.87770508,-2.858051758,-1.827294922,2.858051758,1.827294922,139.5028,35.6989,140.35,35.312,5.0,26,87.93,Kanto Basin
766,acTKY0071908041923,TKY007,2019-08-04 19:23:00,training,40.48100098,43.52621094,42.50917725,3.045209961,2.02817627,3.045209961,2.02817627,139.6864,35.7111,141.63,37.71,6.4,45,281.8,Kanto Basin
767,acTKY0072104180929,TKY007,2021-04-18 09:29:00,training,41.49799805,38.81026367,40.53473633,-2.687734375,-0.963261719,2.687734375,0.963261719,139.6864,35.7111,141.867,38.314,5.8,48,348.19,Kanto Basin
768,acTKY0072408091957,TKY007,2024-08-09 19:57:00,training,47.56200195,47.66030762,48.21380127,0.098305664,0.651799316,0.098305664,0.651799316,139.6864,35.7111,139.163,35.407,5.3,13,58.18,Kanto Basin
769,acTKY0072510050021,TKY007,2025-10-05 00:21:00,training,35.955,31.62130371,36.54387695,-4.333696289,0.588876953,4.333696289,0.588876953,139.6864,35.7111,141.588,37.415,6.0,45,254.43,Kanto Basin
